GL003,62.96202,33.96616,241.01901,63.750183,34.979897,224.54858,64.518715,33.51499,205.3876,64.595856,34.86162,185.5651,66.10146,34.6075,169.98027,68.032,37.087852,153.60483,69.74371,40.448105,136.87355,69.99062,47.525925,118.713455,70.1046,53.769302,97.3588,69.83277,61.872047,74.2675,70.24401,66.8432,50.773872,69.40766,72.52844,26.746952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL016,90.36477,57.270184,197.43086,91.48137,58.3345,181.47372,91.81664,55.770313,162.32915,91.84439,56.407764,145.26166,92.015045,56.993603,130.00049,93.117,57.91267,113.71515,94.4269,61.928425,96.13803,95.15598,68.29027,77.67112,95.81192,74.518555,59.319267,96.56923,82.41283,37.090424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL047,68.5868,32.53161,180.18301,65.85178,33.611652,164.10585,61.88253,31.702156,148.02473,58.619934,33.05844,133.5301,54.87532,40.034023,110.30077,54.937187,45.663143,98.63645,nan,nan,nan,55.433167,54.10455,84.329315,58.554077,64.28589,66.97769,61.718414,74.62814,49.83674,61.973732,83.98386,30.494492,59.925964,90.38791,15.61875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL124_CT-ax,55.824646,73.84848,201.89415,56.65661,75.685455,185.47247,58.802734,70.47994,166.74924,61.37317,68.29628,148.15083,65.08832,67.715866,133.03767,67.17622,69.24159,116.65833,71.99654,74.59987,100.01622,73.60621,83.19269,82.481606,74.25558,90.82048,59.932816,73.969444,99.43129,38.339264,74.89103,108.166306,19.334644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verse008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71.41229,133.23839,232.99144,73.73404,131.80573,201.56444,76.50157,128.24149,167.47318,78.1236,126.46883,134.13574,77.811005,127.99046,101.48544,75.64337,135.34702,73.0365,nan,nan,nan,nan,nan,nan
verse015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.19143,157.69975,272.65277,58.159958,155.41719,237.55675,60.22738,149.97029,202.6721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verse033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.459076,132.7127,568.98944,72.10097,145.5713,551.3022,73.5388,154.22179,536.0568,75.64044,163.02179,517.3457,78.24869,173.02193,497.9391,80.06531,181.37476,480.4931,80.46977,188.00772,461.0122,80.18086,196.30063,439.4992,80.33301,195.98978,418.72418,80.529495,196.54451,393.57086,80.38614,196.10489,368.81476,79.95853,194.13219,342.21814,79.35576,188.04662,314.847,76.277115,178.46059,287.51758,73.39221,165.94958,259.8476,72.83945,154.78848,231.33142,73.83273,144.43057,199.96848,76.28583,138.8561,167.36871,77.98831,139.56674,138.81418,nan,nan,nan,nan,nan,nan
verse034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,156.97116,173.04846,437.3703,157.35732,167.92871,407.22235,157.61975,161.70993,375.68475,159.27664,158.3562,342.9206,161.94772,151.8971,308.08276,163.83206,148.59552,271.91003,164.1666,149.68472,236.34355,163.95941,154.17987,202.55244,nan,nan,nan,nan,nan,nan
verse091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,183.71475,215.45529,598.52966,187.17569,224.17795,582.2041,191.22443,234.63866,563.5033,193.49332,241.8373,544.3337,194.60358,249.24126,524.2588,194.0763,254.6928,502.92914,192.79095,257.893,481.3062,190.28104,259.67816,458.11914,187.88577,260.37244,433.52292,185.66434,258.83698,408.36172,180.41359,257.0771,380.79282,177.51581,250.86577,354.30313,173.6276,245.21092,323.79254,172.27966,236.11401,296.33704,175.92871,232.64148,266.35568,180.9892,233.4813,236.65552,183.52368,241.55638,212.0199,nan,nan,nan,nan,nan,nan
verse104_CT-iso,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165.31769,176.58643,486.44452,168.46637,187.5098,464.43146,170.47049,201.66501,440.64722,168.11823,208.80219,419.32977,165.79416,214.89899,401.5017,161.93188,220.53473,378.14984,160.23904,223.18869,353.94128,159.45163,224.41684,327.7719,158.87857,220.97449,303.24127,158.89383,217.46402,276.16376,157.91924,211.81119,247.99133,nan,nan,nan,156.86234,205.52637,218.17622,157.9768,197.55292,187.31375,158.7049,190.75891,155.40533,159.30554,187.2335,123.40476,159.5382,182.11224,92.62176,nan,nan,nan,nan,nan,nan
verse113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93.97926,70.78111,172.54869,91.03529,69.69808,140.8232,91.23934,66.24847,111.94766,92.56844,66.011604,85.83737,94.38074,61.03913,62.225006,nan,nan,nan
verse122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98.886856,39.64424,497.97534,99.19293,47.42526,482.58096,97.90932,54.954964,465.85605,97.183365,64.71703,448.92844,96.11833,73.31027,431.99292,94.11513,83.37593,415.37637,92.07646,95.51652,389.4812,89.86284,100.140915,366.75983,88.77286,103.46665,344.89453,88.28189,104.52711,320.65668,86.043564,109.018074,299.42828,80.7404,113.57617,270.43893,78.72266,107.99788,241.4431,72.45143,103.136604,213.54941,70.5446,95.97914,184.15793,69.83086,89.83524,152.42075,72.252975,87.485016,121.08226,73.61734,88.86509,95.08081,nan,nan,nan,nan,nan,nan
