GL003,64.07875,33.8058,241.27756,64.68896,33.176395,224.82974,64.87705,32.384686,206.0743,65.24409,32.226536,187.64429,67.90278,32.290657,170.86794,69.644264,33.61605,154.33862,70.035965,39.924225,137.66608,70.17992,46.906723,118.781265,70.0632,54.710342,97.370865,69.055176,63.041725,74.33968,69.10587,68.18392,51.378372,68.5435,72.3806,27.538326,68.50417,72.24864,20.132221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL016,90.87967,57.208553,198.34645,93.45472,57.154232,181.66609,93.73507,55.239826,163.71678,94.038574,53.98744,148.0896,94.17011,56.01444,132.59256,94.300446,57.32046,116.970215,94.48521,61.918636,98.083435,94.670364,68.446594,78.4041,95.7013,75.35576,58.74961,96.448044,83.24159,37.22472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL047,69.74002,32.911736,180.55534,66.45865,32.8441,166.50906,62.462746,30.95787,150.9116,60.610207,31.10049,139.56,57.735367,33.658733,125.61087,55.40325,38.95731,113.12758,54.84008,45.578312,98.65992,55.811028,55.16161,83.77099,58.83899,64.49519,66.627754,61.856926,75.78163,51.115158,61.689957,85.806274,33.577995,57.71897,91.668945,16.89209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL124_CT-ax,55.34684,74.78386,203.79602,57.744476,72.59463,188.08115,60.57331,70.9417,169.58766,63.7704,67.78626,153.55968,66.298065,65.93327,137.11559,68.676674,67.17247,119.38127,72.08827,74.812294,99.68613,73.39796,82.99014,81.424706,74.771935,92.0638,58.478935,74.94029,101.676186,36.708664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verse008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.737305,137.69557,262.34915,70.784454,133.65678,236.52519,72.82593,130.60904,203.43582,74.8199,127.99756,169.78159,76.8813,125.331345,135.74957,76.77324,126.87857,102.37132,75.1508,135.1946,72.82831,nan,nan,nan,nan,nan,nan
verse015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.501175,156.58217,272.4328,57.53246,153.87822,238.76149,58.513054,147.6386,205.47025,58.788628,149.5758,204.62419,52.639977,128.18533,119.831535,53.45652,138.91568,96.27276,nan,nan,nan
verse033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.094086,129.58673,568.46857,71.147415,135.25812,564.80945,72.18654,145.44766,551.3991,73.662674,154.95877,535.24054,76.207306,164.23589,516.3228,78.91104,174.18756,496.60187,79.76712,183.3516,479.10193,79.759735,188.40115,460.82086,80.49486,192.21863,451.6159,79.936325,198.30696,416.47296,80.22438,198.02162,409.09943,80.57559,197.75397,368.9663,79.53702,194.00388,343.94537,78.288345,187.93268,317.594,75.83722,178.11589,289.86108,72.48076,166.76123,262.50195,71.151276,153.75092,234.1772,72.56311,143.517,202.94543,75.681274,137.69008,169.34348,77.535675,139.54504,138.88574,nan,nan,nan,nan,nan,nan
verse034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,157.42319,175.30936,448.28522,157.45604,174.19025,440.89703,157.26265,168.79181,410.26685,157.4469,163.26187,380.1256,158.34756,158.78278,345.3485,160.66797,152.10721,310.44672,162.2797,148.06683,274.1714,163.02838,148.60342,237.49362,162.54028,154.27176,202.72945,nan,nan,nan,nan,nan,nan
verse091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,178.28574,206.1561,612.3166,183.23465,215.64883,599.7402,187.6614,224.83554,582.1464,191.36044,234.52968,564.0936,193.33939,241.94043,546.8257,194.67328,250.47968,524.6473,194.26132,255.493,503.7391,192.77167,258.6379,482.22974,190.77475,260.72748,458.99887,188.81332,261.5232,435.0401,185.96933,260.3881,410.348,181.0549,257.2234,384.61264,176.66913,251.16295,356.0811,173.44315,244.54056,325.68073,170.90991,236.03116,297.21448,173.7395,231.17911,267.0996,180.66566,232.54967,239.78955,181.12434,239.2743,213.57242,nan,nan,nan,nan,nan,nan
verse104_CT-iso,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166.23486,177.56729,484.5484,165.4689,179.62372,481.02142,169.01295,189.40137,460.0097,170.86017,200.48648,442.2696,168.1196,210.01175,420.31244,165.44843,214.68927,401.42023,162.75653,220.15894,378.24854,160.17146,222.95428,355.21655,159.75476,224.38452,330.33282,159.18816,221.53836,305.695,159.0731,217.61142,278.94037,157.3555,212.2826,251.14154,155.76474,206.3273,220.75644,155.79088,198.32153,191.20908,157.10304,190.74979,159.48767,157.96301,187.1334,126.88147,158.59149,182.28984,94.29926,nan,nan,nan,nan,nan,nan
