GL003,63.538177,34.602528,243.04608,64.236244,32.90721,225.40071,64.27436,32.120155,206.69511,64.37059,32.422565,188.54713,66.82021,32.464294,171.16241,69.49,33.99929,154.03397,70.13792,39.98478,137.58861,70.58512,46.450066,119.05469,69.97481,55.125023,97.975716,68.680046,64.02723,74.59105,68.8527,69.9309,50.088417,68.40427,73.780205,26.411102,68.79781,72.83843,19.310375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL016,90.327835,57.706074,200.23795,92.45013,57.340168,182.06563,92.36415,55.0471,163.97299,92.505936,54.658764,147.98799,92.905594,55.97588,131.95236,93.82774,57.35674,115.56145,93.85671,62.03597,97.239716,94.934715,68.30977,78.942085,95.57134,75.75928,58.50139,96.346535,84.241425,37.021393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL047,69.49173,33.806145,181.7763,65.94111,32.679573,168.73918,61.76094,30.655598,152.81345,58.91513,31.712276,139.92891,56.236656,34.41881,125.418045,54.86296,38.946938,110.90733,54.52726,46.041164,96.93458,56.350426,54.789043,82.42232,58.794853,64.61824,66.17304,61.935127,76.002884,50.473145,61.780304,86.21336,32.37212,57.375015,91.39693,18.013607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL124_CT-ax,54.042145,75.40766,205.61298,56.9401,72.34759,189.17226,59.164062,69.62914,169.91971,62.084946,67.65885,153.04602,65.722435,66.26662,134.67332,68.80892,68.02235,115.71184,72.0623,74.25566,98.53938,74.126045,82.66674,80.80562,74.86817,92.28435,58.98748,74.76268,102.10797,36.96177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verse008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.639465,138.9331,260.92584,71.23656,134.23134,235.97548,74.04045,130.36493,203.26715,76.15315,127.91937,169.86781,77.64769,125.27063,135.75246,77.34303,126.946945,102.425064,75.74521,135.51915,72.64215,nan,nan,nan,nan,nan,nan
verse015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.593597,128.23636,146.3008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.322266,154.88654,272.01697,58.587303,153.9798,238.93607,59.105522,146.98366,205.78844,59.176735,148.38275,205.19316,51.873516,128.10805,125.530876,52.76086,127.09865,119.50381,54.260063,138.00253,94.307465,nan,nan,nan
verse033,140.26718,143.58044,95.025795,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.50781,129.88924,567.99805,71.05937,136.65585,564.67615,72.42639,144.86685,550.3994,74.96782,154.29776,534.37195,77.17865,164.0592,515.66846,79.51846,174.66634,496.55292,79.91652,183.75662,478.07562,80.09425,190.45164,457.7954,79.89253,197.78383,436.65967,79.83708,199.36874,415.39807,80.76674,199.41113,391.9088,80.998276,197.88728,368.0323,79.17973,194.28438,342.84937,78.3015,188.9962,315.86627,75.45987,179.3534,289.09985,72.09172,167.92107,262.28287,70.59593,155.11038,233.66032,72.45741,144.54,202.5338,75.83421,138.15022,169.40642,78.04549,139.81435,138.77304,nan,nan,nan,nan,nan,nan
verse034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,157.29358,174.70343,442.4276,157.21194,169.58182,411.76874,157.49521,163.24011,380.12842,158.52507,158.44351,345.81366,161.21469,151.92659,310.76038,162.99142,147.84015,274.70587,163.83054,148.67538,237.73181,163.56366,154.79144,202.59871,nan,nan,nan,nan,nan,nan
verse091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,179.4411,206.91914,610.887,184.39313,215.70819,599.955,188.27509,225.13643,582.6316,191.39734,235.38058,563.8891,193.4696,244.17697,545.0267,194.97528,251.46419,524.65735,194.49539,256.49255,502.8868,192.79724,259.589,480.603,190.8913,261.30267,457.7619,188.85922,261.89154,433.87756,185.83725,260.41882,409.29813,181.05493,257.05725,383.2007,176.35132,251.30707,354.9634,173.97964,244.4485,325.23608,171.48645,236.34625,297.0621,174.5114,231.48843,267.20087,180.66264,232.86115,240.10901,180.99002,239.54523,214.288,nan,nan,nan,nan,nan,nan
verse104_CT-iso,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167.562,173.97263,486.57806,166.49472,177.29558,481.6853,169.7818,188.55753,461.11523,171.55968,199.40118,442.72827,168.99527,208.93863,421.39923,165.39499,215.02026,401.185,162.50797,219.86362,378.40704,160.21579,224.05667,355.28223,159.6412,225.47897,330.435,159.2288,222.49463,305.674,159.4721,218.76212,279.30286,158.01358,213.08511,251.35828,156.89796,206.76685,221.02893,156.68393,198.63712,191.42702,157.47835,191.63461,159.64291,158.14551,188.28165,127.13383,158.76923,183.20096,94.641525,nan,nan,nan,nan,nan,nan
