GL003,63.526695,34.522266,243.03384,64.505486,32.3849,225.19737,64.549866,31.328526,205.64268,65.00273,31.709927,187.28041,67.19247,32.076984,170.22316,69.566765,33.674152,153.55609,70.48697,39.60182,137.45573,70.436806,46.106567,119.13333,69.9696,54.628418,97.79404,68.75124,63.460358,74.729706,68.78228,69.28475,49.85855,68.59669,73.281555,26.043709,68.55415,73.1121,19.37727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL016,90.337135,57.438488,200.18898,92.62471,57.14832,181.99214,92.592606,53.933514,163.76944,92.83692,53.425503,147.46028,93.24959,55.48315,131.16666,94.06039,56.99255,114.91455,93.89947,61.63673,97.08852,94.60496,67.98097,78.81254,95.3096,75.37985,58.193443,96.0966,83.830185,37.053062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL047,69.60373,33.490784,181.45924,65.9083,32.36256,168.97884,61.79245,30.136528,153.0696,59.162178,31.061539,139.57077,56.160614,33.854298,125.09587,54.688095,38.57978,110.30243,54.433914,45.36323,96.57747,56.23932,54.6748,82.169136,58.799286,64.53363,66.02814,62.081604,75.713104,50.399208,61.881195,85.92053,31.91175,57.982513,90.060135,15.331068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GL124_CT-ax,53.808517,75.08794,205.62991,56.85569,71.786674,189.22649,59.349083,68.82189,169.70743,62.40484,66.6993,152.50829,65.91623,65.500755,133.74002,69.38243,67.526695,115.09392,72.03979,73.50058,98.218285,73.82502,82.33864,80.65239,74.71853,91.862564,59.01864,74.52939,101.67911,36.832916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
verse008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.5997,138.02095,260.84528,70.95125,133.05843,236.04716,73.640594,129.62737,203.21477,75.74863,127.26637,169.84103,77.06264,124.79195,135.63449,76.6956,126.51567,102.24126,75.199814,135.18063,72.42714,nan,nan,nan,nan,nan,nan
verse015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.10632,129.45383,145.8023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.94348,154.99042,271.654,58.16699,153.42795,238.71849,58.905388,146.45503,205.81044,58.036766,149.71155,206.52141,51.25852,128.48633,123.27028,52.16212,126.51851,118.25472,nan,nan,nan,nan,nan,nan
verse033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.2534,130.05876,569.7251,71.1391,136.17294,564.62787,72.32805,144.35207,550.103,74.91945,154.10324,534.0513,77.311935,163.84158,515.6294,79.69615,174.4086,496.53363,80.03549,183.61064,477.4702,80.20747,190.77213,457.23083,79.99379,197.33269,435.99408,80.28464,198.7495,414.46466,80.7921,198.46155,391.3376,81.02623,197.46127,367.77606,78.96442,193.6408,342.53674,77.78363,188.3543,315.81262,74.93849,178.62668,289.37384,71.375244,167.31998,262.6321,69.85837,154.38394,234.03928,71.393585,144.08835,202.70049,74.87207,137.86813,169.43343,77.14952,139.50766,138.5593,nan,nan,nan,nan,nan,nan
verse034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,156.94827,173.77591,442.7563,156.86603,168.69525,411.61377,157.1077,162.53973,379.92688,158.21703,157.57771,345.69086,160.65692,151.47119,310.48444,162.02682,147.5095,274.44275,162.54266,148.51521,237.49419,162.31134,154.47711,202.26202,nan,nan,nan,nan,nan,nan
verse091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,179.16203,206.93921,611.0984,184.24768,215.56792,599.6197,188.24213,225.04605,582.5428,191.5982,235.18384,563.7649,193.5466,243.81534,544.7951,195.01056,251.2485,524.7065,194.47122,256.22375,503.01343,192.79257,259.46606,480.67688,190.82864,261.17722,457.66016,188.84027,261.51038,433.84824,185.9748,259.94324,409.26685,181.08788,256.5835,383.0372,176.30841,250.8211,354.73785,173.86856,243.9068,325.0038,171.2478,235.84804,296.94244,173.91916,231.29126,267.0689,180.25684,232.82736,239.89658,180.35522,239.3619,213.76633,nan,nan,nan,nan,nan,nan
verse104_CT-iso,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166.92078,176.30693,483.636,166.62305,177.6424,481.29852,170.21013,188.57812,460.87457,171.80229,198.76346,442.65674,169.12236,208.39557,421.2417,165.33464,214.72577,401.55536,162.20514,219.58618,378.90033,159.98389,223.74777,355.3706,159.46844,224.65857,330.6006,159.14975,221.52863,305.86725,159.24854,217.79745,279.48688,157.6705,212.35529,251.42969,156.41568,206.11932,221.3263,156.18958,198.18295,191.48158,156.96292,191.22696,159.6338,157.41458,187.95312,127.13208,157.90811,183.05531,94.51523,nan,nan,nan,nan,nan,nan
